grad(U):0,grad(U):1,grad(U):2,grad(U):3,grad(U):4,grad(U):5,grad(U):6,grad(U):7,grad(U):8
-0.016341,-0.010024,-1.01E-19,0.14283,0.016278,-6.43E-19,-1.78E-17,3.14E-18,2.48E-36
-0.021156,-0.0098337,-2.72E-19,0.11068,0.021032,-4.61E-19,3.40E-17,-5.62E-18,-8.72E-36
-0.022928,-0.0099686,3.18E-19,0.087193,0.022794,8.94E-19,7.78E-19,2.07E-19,8.01E-36
-0.022906,-0.010133,1.14E-19,0.069689,0.022778,3.44E-19,-1.58E-17,2.15E-18,-1.91E-36
-0.021868,-0.010199,-1.64E-19,0.056469,0.021743,-4.71E-19,-1.57E-17,1.60E-18,-4.13E-37
-0.020306,-0.010131,-1.74E-19,0.046381,0.020185,-5.23E-19,1.46E-17,-1.49E-18,3.88E-37
-0.018525,-0.0099428,1.42E-19,0.03861,0.018412,4.11E-19,1.43E-17,-1.05E-18,-3.16E-37
-0.016716,-0.0096692,9.69E-20,0.032559,0.016609,2.40E-19,-1.33E-17,9.79E-19,2.96E-37
-0.014978,-0.0093489,-1.47E-19,0.027797,0.014878,-3.89E-19,0,0,0
-0.013361,-0.0090146,7.66E-20,0.024001,0.013268,1.59E-19,1.24E-17,-4.79E-19,-2.20E-37
-0.011882,-0.0086877,1.08E-19,0.020942,0.011796,1.94E-19,-1.15E-17,4.46E-19,2.02E-37
-0.010538,-0.0083797,-2.34E-19,0.018443,0.010461,-3.23E-19,-2.20E-20,2.10E-22,-4.18E-43
-0.0093211,-0.0080927,1.08E-19,0.016375,0.0092515,1.35E-19,1.06E-17,-1.25E-19,-1.58E-37
-0.0082164,-0.0078239,4.76E-20,0.01465,0.0081544,1.60E-19,-9.93E-18,1.17E-19,1.50E-37
-0.0072112,-0.0075671,-1.31E-19,0.013193,0.007156,-1.37E-19,3.68E-20,-4.60E-22,-5.58E-39
-0.0062928,-0.0073158,8.51E-20,0.011955,0.0062447,1.20E-21,8.30E-22,7.71E-22,-7.06E-39
-0.0054527,-0.0070642,-1.52E-22,0.010899,0.0054107,-5.08E-22,0,0,0
-0.0046837,-0.0068078,6.26E-20,0.0099928,0.0046465,-6.32E-24,3.29E-20,8.53E-22,-1.65E-41
-0.0039799,-0.0065435,-6.05E-20,0.009216,0.0039465,-4.49E-23,3.10E-20,3.96E-22,-4.28E-39
-0.0033361,-0.0062701,-6.32E-20,0.0085543,0.0033066,-4.28E-23,0,0,0
-0.0027506,-0.0059875,-3.07E-21,0.00799,0.002724,-2.40E-23,6.41E-22,8.68E-22,3.92E-40
-0.0022213,-0.0056968,7.94E-20,0.0075112,0.0021966,2.33E-21,0,0,0
-0.001746,-0.0054001,-1.78E-20,0.0071076,0.0017228,5.50E-20,-1.08E-19,-3.65E-21,-3.83E-39
-0.0013216,-0.0051001,1.61E-21,0.0067692,0.0013009,-5.14E-20,-3.38E-18,-1.22E-19,-1.45E-38
-0.00094911,-0.0048,4.44E-22,0.006486,0.00092915,-7.54E-22,3.21E-18,1.16E-19,1.75E-38
-0.00062326,-0.004503,1.32E-20,0.0062486,0.0006055,5.42E-20,-3.21E-18,-1.21E-19,-2.55E-37
-0.00034373,-0.0042123,-5.97E-21,0.0060437,0.00032731,-1.04E-19,-7.63E-20,-3.69E-21,4.71E-37
-0.00010618,-0.0039308,-5.56E-21,0.0058634,9.14E-05,5.06E-20,3.02E-18,1.14E-19,-2.13E-37
9.17E-05,-0.0036608,7.61E-20,0.0056972,-0.00010561,-1.44E-21,-3.05E-18,-1.14E-19,4.26E-39
0.00025501,-0.0034043,-7.65E-20,0.0055342,-0.00026781,-6.58E-22,2.99E-18,1.11E-19,3.05E-39
0.0003874,-0.0031625,-1.20E-20,0.0053676,-0.00039936,-5.85E-20,-2.90E-18,-1.03E-19,2.69E-37
0.00049255,-0.0029361,1.18E-20,0.0051852,-0.00050442,-5.56E-20,5.88E-18,2.07E-19,-7.64E-37
0.00057747,-0.0027252,1.32E-19,0.0049811,-0.00058732,2.31E-19,2.26E-20,-2.57E-21,1.04E-36
0.00064353,-0.0025299,-1.26E-19,0.0047503,-0.0006525,-5.87E-20,-5.94E-18,-1.95E-19,-8.03E-37
0.00069517,-0.0023493,-3.29E-20,0.0044845,-0.00070377,-5.63E-20,2.88E-18,9.33E-20,2.87E-37
0.00073731,-0.0021826,-3.85E-21,0.0041823,-0.00074451,-5.49E-21,-2.93E-18,-8.72E-20,2.64E-38
0.00077088,-0.0020288,3.04E-20,0.0038432,-0.00077769,7.58E-21,2.94E-18,8.75E-20,5.71E-39
0.00080018,-0.001887,-3.13E-20,0.003467,-0.00080569,-8.73E-21,-3.05E-18,-8.28E-20,2.14E-38
0.00082508,-0.001756,1.75E-20,0.0030525,-0.00083031,-1.05E-19,3.10E-18,8.39E-20,-5.63E-39
0.00084841,-0.0016348,1.59E-20,0.0026011,-0.00085285,1.15E-19,1.46E-18,3.59E-20,1.85E-38
0.0008702,-0.0015226,1.91E-20,0.0021139,-0.0008742,3.45E-20,-1.59E-18,-3.91E-20,-9.15E-39
0.00089191,-0.0014185,-9.95E-21,0.0015904,-0.00089493,-9.00E-20,5.29E-20,1.13E-21,-9.02E-43
0.00091297,-0.0013218,5.50E-20,0.0010274,-0.00091543,5.56E-20,1.74E-18,3.63E-20,8.45E-39
0.000934,-0.0012318,-4.04E-20,0.00041798,-0.00093602,1.04E-19,-1.80E-18,-3.75E-20,-8.72E-39
0.00095487,-0.0011479,-3.36E-20,-0.00024587,-0.00095701,-1.21E-19,-1.80E-18,-3.32E-20,2.69E-38
0.00097757,-0.0010696,-5.21E-20,-0.00097683,-0.00097878,-1.27E-19,1.99E-18,3.68E-20,-2.59E-38
0.0010007,-0.00099639,5.56E-20,-0.0017905,-0.0010017,1.45E-19,2.06E-18,3.36E-20,6.52E-39
0.0010254,-0.00092783,2.78E-20,-0.0027061,-0.0010264,7.16E-20,-2.02E-18,-3.29E-20,-4.25E-39
0.0010524,-0.00086349,-3.07E-20,-0.00375,-0.0010533,-7.81E-20,0,0,0
0.0010827,-0.00080297,1.17E-22,-0.004943,-0.0010828,1.71E-21,0,0,0
0.0011152,-0.00074589,1.02E-22,-0.006311,-0.0011153,1.87E-21,-3.72E-20,-4.47E-22,-6.18E-41
0.0011511,-0.00069191,-6.20E-20,-0.0078795,-0.0011507,-7.16E-20,-3.88E-20,-4.78E-22,7.64E-41
0.0011885,-0.00064071,8.70E-20,-0.0096687,-0.0011886,8.66E-20,1.26E-18,1.28E-20,2.10E-38
0.0012289,-0.00059199,-2.96E-20,-0.011704,-0.001228,1.61E-19,-1.42E-18,-1.45E-20,-2.42E-38
0.0012682,-0.00054551,4.66E-20,-0.014006,-0.0012673,-3.09E-19,-1.43E-18,-1.21E-20,1.43E-37
0.0013051,-0.000501,-2.79E-21,-0.016605,-0.0013042,-8.78E-20,3.01E-18,2.41E-20,-3.94E-37
0.0013374,-0.00045823,-2.98E-20,-0.019547,-0.0013359,3.74E-19,2.46E-21,-1.36E-21,4.25E-37
0.0013612,-0.00041699,-2.31E-21,-0.022902,-0.0013594,-8.90E-20,-1.73E-18,-1.15E-20,-1.80E-37
0.0013733,-0.00037707,4.68E-20,-0.02677,-0.0013713,-1.50E-19,8.67E-19,4.37E-21,-4.66E-38
0.0013702,-0.00033827,-5.08E-20,-0.031293,-0.0013681,1.93E-19,-1.79E-20,-7.81E-22,1.11E-37
0.0013488,-0.00030042,-1.45E-20,-0.03667,-0.0013464,-9.62E-21,-9.59E-19,-4.13E-21,-6.47E-38
0.001305,-0.00026339,1.67E-20,-0.043158,-0.0013029,2.95E-20,1.58E-20,4.71E-23,-1.79E-41
0.0012373,-0.00022714,-2.71E-21,-0.051094,-0.0012349,-1.78E-19,-1.03E-18,-2.38E-21,1.64E-38
0.0011434,-0.00019169,-3.20E-20,-0.060903,-0.001141,-1.42E-19,1.12E-18,2.60E-21,-1.62E-38
0.0010242,-0.00015722,-1.87E-20,-0.07313,-0.0010213,3.01E-19,-9.11E-23,6.18E-24,1.01E-39
0.00088027,-0.00012404,1.00E-20,-0.088482,-0.0008782,-1.45E-19,-5.91E-19,-5.75E-22,4.67E-39
0.00071895,-9.26E-05,4.92E-20,-0.10792,-0.00071717,-1.17E-19,6.18E-19,5.98E-22,-4.69E-39
0.00054893,-6.36E-05,1.43E-21,-0.13289,-0.00054683,1.46E-19,0,0,0
0.00038097,-3.78E-05,3.07E-20,-0.16577,-0.00037886,-1.18E-19,0,0,0
0.00022985,-1.60E-05,-3.38E-20,-0.21108,-0.0002283,8.92E-20,2.88E-19,6.80E-23,-4.88E-39
0.00011421,8.58E-07,-2.47E-20,-0.27875,-0.00011583,2.23E-19,-1.86E-19,-4.75E-23,1.86E-38
5.34E-05,1.20E-05,1.91E-20,-0.39745,-6.56E-05,-5.34E-20,-1.48E-19,-3.16E-23,-1.40E-38
8.15E-05,1.69E-05,1.68E-20,-0.6905,-6.06E-05,-1.84E-19,-2.12E-20,-6.42E-24,5.28E-40
0.00039765,1.50E-05,4.15E-21,-1.2837,-0.00038807,3.20E-20,2.49E-20,7.91E-24,-7.19E-40
0.18146,-0.10308,1.53E-18,0.37077,-0.19663,2.69E-18,-3.63E-18,1.93E-18,-2.63E-35
0.16805,-0.066992,-3.51E-18,0.4132,-0.1499,-6.19E-18,3.35E-18,-1.78E-18,2.43E-35
0.096108,-0.035355,2.68E-18,0.32008,-0.096371,4.80E-18,0,0,0
0.055059,-0.015,-4.87E-19,0.26383,-0.056524,-8.96E-19,-1.18E-17,4.19E-18,-3.65E-36
0.029272,-0.0034914,-2.87E-19,0.22378,-0.029212,-5.13E-19,1.09E-17,-3.88E-18,3.36E-36
0.010974,0.0023646,1.23E-19,0.18959,-0.010599,3.30E-19,-1.40E-17,3.95E-18,-1.71E-36
-0.0020114,0.0049044,-3.53E-19,0.15954,0.0023212,-8.17E-19,1.29E-17,-3.66E-18,1.59E-36
-0.010808,0.0054217,3.55E-19,0.13331,0.01108,6.08E-19,7.80E-21,-1.46E-21,-1.92E-40
-0.016308,0.0046988,1.13E-19,0.11069,0.016563,7.55E-22,1.54E-20,-2.53E-21,2.37E-39
-0.019271,0.0033033,-5.53E-20,0.091468,0.019499,-3.91E-22,0,0,0
-0.020344,0.0016542,5.32E-20,0.075411,0.020552,2.62E-23,1.46E-20,-1.82E-21,-2.07E-39
-0.020111,3.42E-05,5.87E-20,0.062191,0.020297,6.65E-22,1.20E-20,-1.92E-21,6.97E-41
-0.019046,-0.0013913,-1.67E-19,0.051446,0.019209,-7.62E-22,-1.64E-21,-4.16E-22,-5.76E-39
-0.017518,-0.0025502,3.46E-22,0.04281,0.017662,7.42E-22,0,0,0
-0.015806,-0.0034357,1.73E-19,0.035902,0.015927,2.18E-19,-3.61E-20,2.70E-21,3.40E-39
-0.014082,-0.0040813,-2.58E-19,0.030396,0.014183,-3.76E-19,-1.19E-17,7.30E-19,1.67E-36
-0.012452,-0.0045364,-1.94E-20,0.025999,0.012535,-5.35E-20,2.25E-17,-1.24E-18,-3.64E-36
-0.010967,-0.0048509,2.50E-19,0.022463,0.011032,3.76E-19,-1.07E-17,5.25E-19,1.95E-36
-0.0096356,-0.0050652,-2.19E-19,0.019598,0.0096847,-3.20E-19,-2.15E-20,-4.30E-23,-5.06E-39
-0.0084498,-0.005207,7.10E-20,0.017254,0.0084865,1.31E-19,9.93E-18,-1.96E-19,-1.45E-37
-0.0073907,-0.0052931,7.36E-20,0.015317,0.0074194,1.55E-19,-9.35E-18,1.85E-19,1.48E-37
-0.0064415,-0.0053326,7.24E-20,0.013701,0.0064647,-1.72E-21,0,0,0
-0.0055872,-0.0053302,-1.29E-19,0.012343,0.0056056,-1.13E-19,-8.73E-18,-1.45E-20,-1.04E-37
-0.004813,-0.0052886,-1.13E-19,0.011195,0.004829,-2.48E-19,8.27E-18,1.30E-20,1.03E-37
-0.0041108,-0.0052108,5.22E-20,0.010224,0.0041249,1.02E-19,8.06E-18,9.79E-20,-1.19E-36
-0.0034741,-0.0050999,2.96E-20,0.0093994,0.0034861,2.19E-19,1.52E-19,3.54E-20,2.12E-36
-0.0028971,-0.0049596,6.84E-20,0.0087012,0.0029076,8.13E-21,-7.45E-18,-1.22E-19,-9.39E-37
-0.0023753,-0.0047939,-4.55E-20,0.0081122,0.0023857,-1.02E-19,1.13E-19,2.45E-21,-7.65E-41
-0.0019085,-0.0046076,-1.07E-19,0.007613,0.0019175,1.14E-22,-5.46E-20,-1.03E-21,7.96E-39
-0.0014917,-0.0044051,1.77E-19,0.007192,0.0015006,1.10E-21,5.37E-20,1.68E-21,-3.72E-39
-0.0011242,-0.0041912,-3.46E-20,0.0068382,0.0011328,5.18E-22,-5.20E-20,-1.22E-21,-2.17E-40
-0.00080405,-0.0039705,-7.50E-20,0.0065349,0.00081169,-1.22E-21,0,0,0
-0.00052691,-0.0037471,1.51E-19,0.0062709,0.00053448,1.04E-19,2.85E-22,3.89E-22,-1.11E-38
-0.00029091,-0.0035248,-2.34E-19,0.0060366,0.00029812,-9.97E-20,-6.39E-18,-1.94E-19,-3.33E-38
-9.25E-05,-0.0033069,1.67E-19,0.0058186,9.91E-05,-9.97E-20,6.21E-18,1.88E-19,2.12E-38
7.29E-05,-0.0030958,-8.87E-20,0.0056069,-6.64E-05,9.63E-20,-9.67E-20,-3.20E-21,-7.95E-39
0.00020795,-0.0028936,2.07E-19,0.0053927,-0.00020245,1.09E-19,9.61E-20,3.11E-21,-1.62E-38
0.0003191,-0.0027016,-3.40E-20,0.0051642,-0.0003133,-1.08E-19,-6.15E-18,-1.77E-19,1.26E-38
0.00040718,-0.0025206,-2.31E-19,0.0049148,-0.0004031,-1.71E-19,6.11E-18,1.75E-19,-1.25E-38
0.00047982,-0.0023509,9.84E-20,0.0046394,-0.00047582,1.72E-19,3.19E-18,8.62E-20,-1.03E-38
0.00053813,-0.0021923,-3.45E-20,0.004331,-0.00053515,6.06E-20,-3.19E-18,-8.61E-20,-2.55E-38
0.00058798,-0.0020445,3.36E-20,0.003989,-0.00058427,-6.15E-20,-4.89E-20,-1.16E-21,1.23E-43
0.00062927,-0.0019068,-1.39E-21,0.0036109,-0.00062586,-1.21E-23,0,0,0
0.0006644,-0.0017786,4.53E-23,0.0031967,-0.00066207,-2.24E-21,-5.04E-20,-1.11E-21,5.02E-39
0.00069581,-0.0016592,8.49E-20,0.0027477,-0.00069448,-5.00E-22,1.03E-19,2.44E-21,-5.53E-39
0.00072537,-0.0015479,-8.91E-20,0.0022627,-0.00072424,3.12E-21,0,0,0
0.00075269,-0.0014441,1.83E-20,0.0017433,-0.00075216,9.20E-20,-5.38E-20,-1.15E-21,9.18E-43
0.00077858,-0.0013472,1.49E-20,0.0011841,-0.00077881,-1.03E-19,-3.54E-18,-6.62E-20,3.28E-38
0.00080318,-0.0012566,-1.21E-19,0.00058054,-0.00080463,-9.21E-20,3.65E-18,6.81E-20,-3.38E-38
0.00082831,-0.0011718,4.34E-20,-7.26E-05,-0.00083003,4.25E-20,0,0,0
0.00085338,-0.0010923,-2.54E-20,-0.00079164,-0.00085543,6.97E-20,1.95E-18,3.04E-20,1.86E-38
0.00087944,-0.0010178,1.34E-19,-0.0015903,-0.00088131,6.00E-20,-2.09E-18,-3.26E-20,-1.92E-38
0.00090573,-0.00094789,-5.36E-20,-0.0024862,-0.00090821,-6.94E-20,0,0,0
0.00093351,-0.00088211,4.63E-20,-0.0035048,-0.00093667,2.18E-22,-3.43E-20,-4.28E-22,-2.96E-39
0.00096476,-0.00082014,-5.05E-20,-0.0046711,-0.00096718,-1.65E-21,0,0,0
0.00099628,-0.00076167,-1.30E-20,-0.006007,-0.0010001,-1.19E-19,-1.12E-22,4.61E-23,1.07E-40
0.0010316,-0.00070635,1.22E-20,-0.0075395,-0.0010355,1.42E-19,2.49E-18,2.50E-20,3.83E-38
0.0010688,-0.00065389,4.18E-20,-0.0092936,-0.0010728,1.16E-19,-2.63E-18,-2.64E-20,-4.04E-38
0.0011064,-0.00060401,2.80E-20,-0.011294,-0.0011114,-4.95E-20,4.29E-20,3.54E-22,5.60E-39
0.0011447,-0.00055644,-1.14E-19,-0.013565,-0.0011494,-2.14E-21,-1.50E-18,-1.13E-20,-1.15E-37
0.0011797,-0.00051092,1.50E-19,-0.016135,-0.0011848,-2.14E-19,-5.01E-21,1.21E-21,2.44E-37
0.0012097,-0.00046725,-8.55E-20,-0.019055,-0.0012148,5.12E-21,1.57E-18,1.05E-20,-1.38E-37
0.0012301,-0.0004252,-8.35E-20,-0.022393,-0.0012361,2.79E-19,-1.27E-22,1.89E-23,5.17E-39
0.0012392,-0.00038455,6.84E-20,-0.026246,-0.0012454,-1.92E-19,-1.73E-18,-7.57E-21,2.94E-38
0.0012329,-0.00034514,-6.13E-20,-0.030756,-0.0012391,-1.51E-19,1.87E-18,8.14E-21,-3.47E-38
0.0012076,-0.0003068,9.66E-20,-0.036127,-0.0012135,1.95E-19,-3.00E-20,-1.09E-22,-2.02E-39
0.0011595,-0.0002694,-6.35E-20,-0.042613,-0.0011654,-1.68E-21,8.94E-23,-7.94E-24,-2.17E-39
0.0010862,-0.00023293,-4.97E-21,-0.050548,-0.0010925,-1.67E-19,-1.64E-20,-3.90E-23,-1.34E-39
0.00098726,-0.00019746,1.61E-21,-0.06035,-0.00099334,7.20E-21,1.10E-18,1.56E-21,-1.01E-37
0.00086193,-0.00016317,4.35E-21,-0.07256,-0.00086874,1.80E-19,-2.38E-20,-4.74E-22,1.03E-37
0.00071538,-0.00013044,-1.88E-20,-0.087867,-0.00072214,2.71E-19,-5.05E-20,-4.14E-22,1.56E-37
0.00055419,-9.98E-05,7.44E-20,-0.10721,-0.00056031,-2.04E-20,-1.25E-18,-8.90E-22,-1.66E-37
0.00038735,-7.18E-05,-5.68E-20,-0.13199,-0.00039359,-9.34E-20,0,0,0
0.00022939,-4.72E-05,-2.84E-21,-0.16455,-0.0002354,-2.51E-19,-6.13E-19,-1.44E-22,1.04E-38
9.54E-05,-2.66E-05,1.38E-20,-0.2093,-0.00010203,-3.43E-19,6.46E-19,1.53E-22,-1.17E-38
5.31E-06,-1.03E-05,-2.89E-20,-0.27596,-1.55E-05,3.68E-19,2.80E-19,6.51E-23,-6.93E-39
-2.41E-05,1.33E-06,1.66E-21,-0.39279,-1.34E-06,3.20E-19,-1.80E-19,-3.53E-23,2.67E-38
4.60E-05,8.15E-06,1.31E-20,-0.68291,-4.35E-05,-1.17E-19,-1.37E-19,-3.92E-23,-2.15E-38
0.00052783,1.04E-05,7.23E-21,-1.2789,-0.00052718,-1.88E-19,-1.85E-21,-9.44E-25,1.45E-40
-0.0055999,-0.00099099,-7.07E-19,0.01022,-0.014121,-5.02E-21,-5.26E-23,2.54E-23,1.19E-42
0.086968,-0.03281,4.45E-19,0.16646,-0.071455,3.64E-21,0,0,0
0.077799,-0.031862,1.33E-18,0.18072,-0.078378,2.54E-21,-7.49E-23,2.36E-23,-5.94E-39
0.065147,-0.020585,-1.95E-19,0.18434,-0.067218,-1.04E-21,0,0,0
0.054047,-0.011099,-5.89E-19,0.18536,-0.054903,-1.15E-22,-2.27E-21,8.17E-22,2.36E-39
0.042335,-0.0037784,-1.37E-19,0.18106,-0.042746,-1.55E-21,-4.56E-21,1.47E-21,-3.92E-39
0.030459,0.001827,6.79E-19,0.17198,-0.030788,1.40E-21,5.65E-21,-1.66E-21,-3.10E-39
0.019185,0.0058549,6.96E-20,0.15927,-0.019456,7.71E-19,0,0,0
0.0091347,0.0083337,3.69E-20,0.14413,-0.0093421,6.41E-20,-1.13E-17,2.90E-18,-8.27E-36
0.00075428,0.0093872,-9.80E-20,0.12771,-0.00090292,-7.06E-19,-1.36E-18,9.81E-21,7.50E-36
-0.0057277,0.0092557,-7.87E-19,0.11104,0.0056295,-1.21E-21,-1.18E-18,-5.96E-20,-2.94E-39
-0.010298,0.0082522,6.18E-20,0.094971,0.010237,-4.13E-19,-1.02E-18,-1.06E-19,4.38E-36
-0.013107,0.0067089,-1.76E-20,0.080152,0.013079,-3.51E-20,1.14E-17,-2.01E-18,-3.93E-36
-0.014444,0.0049295,1.17E-19,0.066981,0.01444,3.79E-19,5.20E-21,-8.22E-22,-2.45E-39
-0.014648,0.0031546,-9.17E-22,0.055658,0.014665,1.56E-22,1.20E-20,-1.21E-21,3.52E-42
-0.014076,0.001545,-7.40E-20,0.046191,0.01411,-1.79E-22,0,0,0
-0.013049,0.00018202,2.64E-19,0.038443,0.01309,1.19E-21,0,0,0
-0.01181,-0.0009176,-6.68E-20,0.032209,0.011854,-3.28E-23,-5.00E-21,4.19E-22,1.02E-43
-0.010533,-0.0017776,-1.82E-22,0.027234,0.010573,-8.36E-23,-2.08E-20,9.46E-22,-1.28E-41
-0.0093133,-0.0024405,6.74E-20,0.023275,0.0093481,6.52E-23,0,0,0
-0.0081966,-0.00295,3.18E-20,0.020113,0.0082251,1.48E-19,0,0,0
-0.0071945,-0.0033406,-8.40E-20,0.017563,0.0072155,-1.25E-19,-9.34E-18,2.12E-19,-1.54E-37
-0.0062973,-0.0036367,-6.85E-20,0.015487,0.0063117,-1.47E-19,8.79E-18,-2.00E-19,1.47E-37
-0.0054902,-0.0038533,5.99E-20,0.013779,0.0055001,1.26E-19,-8.25E-21,1.54E-22,1.41E-39
-0.0047608,-0.0040003,-8.39E-20,0.012362,0.0047669,-1.15E-19,4.86E-20,-1.08E-22,-7.14E-39
-0.0040979,-0.0040852,1.45E-19,0.011179,0.0041015,1.03E-19,8.05E-18,2.68E-20,-8.40E-38
-0.0034937,-0.0041146,-2.92E-21,0.010188,0.0034964,1.15E-19,-7.69E-18,-2.56E-20,7.81E-38
-0.0029452,-0.0040955,-1.15E-19,0.0093543,0.0029467,-2.07E-19,-4.44E-20,-8.59E-22,9.08E-41
-0.0024488,-0.0040348,1.08E-19,0.0086535,0.0024492,1.94E-19,7.36E-18,1.12E-19,9.57E-37
-0.0020009,-0.0039395,5.27E-20,0.0080631,0.0020014,1.09E-19,-1.41E-17,-2.34E-19,-2.97E-36
-0.0016011,-0.0038165,-2.27E-19,0.0075646,0.0016016,-2.86E-19,-2.30E-20,-1.52E-20,2.91E-36
-0.0012482,-0.0036721,2.04E-19,0.0071432,0.0012477,9.19E-20,6.70E-18,1.35E-19,-9.13E-37
-0.00093788,-0.0035123,-1.25E-19,0.0067817,0.00093766,-9.76E-20,-6.58E-18,-1.51E-19,9.75E-37
-0.00066966,-0.0033424,-3.25E-20,0.0064651,0.00066903,9.50E-20,1.30E-17,3.05E-19,-9.26E-37
-0.00043952,-0.0031672,1.18E-19,0.0061819,0.00043892,9.48E-20,-1.28E-17,-3.09E-19,-9.82E-37
-0.00024486,-0.0029907,-3.96E-20,0.0059184,0.00024405,-8.97E-20,6.32E-18,1.54E-19,9.48E-37
-8.14E-05,-0.002816,4.03E-20,0.0056631,8.08E-05,9.86E-20,-6.35E-18,-1.55E-19,-1.03E-36
5.41E-05,-0.0026458,-1.72E-19,0.0054044,-5.48E-05,-2.05E-19,-5.38E-20,4.41E-22,2.03E-36
0.00016673,-0.0024818,1.86E-19,0.0051343,-0.00016676,-1.46E-21,6.25E-18,1.51E-19,-1.01E-36
0.00025904,-0.0023252,9.05E-20,0.0048442,-0.00025896,1.04E-19,-2.45E-20,-5.26E-22,-1.07E-40
0.00033504,-0.0021767,-1.49E-19,0.0045278,-0.00033519,-1.85E-21,0,0,0
0.00039877,-0.0020366,1.21E-19,0.0041816,-0.00039881,6.33E-20,4.99E-20,1.19E-21,-1.25E-43
0.00045246,-0.0019047,-1.26E-19,0.0038007,-0.00045277,-6.67E-20,-3.24E-18,-6.77E-20,1.83E-38
0.000499,-0.0017808,1.55E-21,0.0033861,-0.00049947,8.00E-21,3.32E-18,6.94E-20,-2.36E-38
0.00054044,-0.0016645,-5.81E-20,0.0029391,-0.00054078,-8.31E-21,-3.34E-18,-6.42E-20,1.91E-38
0.00057839,-0.0015554,4.20E-20,0.0024571,-0.0005781,-7.02E-20,3.40E-18,6.53E-20,-1.94E-38
0.00061317,-0.0014531,1.80E-20,0.0019397,-0.00061244,7.61E-20,0,0,0
0.00064489,-0.001357,-2.27E-20,0.0013858,-0.00064455,-9.49E-20,0,0,0
0.000676,-0.0012667,-4.45E-20,0.00078978,-0.000675,1.06E-19,3.68E-18,5.76E-20,3.77E-38
0.00070547,-0.0011819,6.90E-20,0.00014533,-0.00070427,-1.92E-20,-3.79E-18,-5.94E-20,-3.89E-38
0.00073401,-0.0011022,1.20E-19,-0.00055959,-0.00073285,2.27E-20,3.92E-18,5.45E-20,5.10E-38
0.00076285,-0.0010272,-1.05E-19,-0.0013411,-0.00076126,1.12E-19,-4.05E-18,-5.64E-20,-5.28E-38
0.00079198,-0.00095665,-1.02E-20,-0.002216,-0.00079006,-5.22E-20,0,0,0
0.0008221,-0.00089014,-1.07E-19,-0.0032051,-0.00081987,-9.11E-20,-2.16E-18,-2.44E-20,2.83E-38
0.00085334,-0.00082743,8.86E-20,-0.004338,-0.00085118,-7.68E-20,2.29E-18,2.60E-20,-2.65E-38
0.00088661,-0.0007682,6.52E-20,-0.0056378,-0.00088439,9.17E-20,2.79E-20,3.12E-22,-9.39E-40
0.00092247,-0.00071219,-5.51E-20,-0.0071278,-0.0009196,8.68E-22,0,0,0
0.00095919,-0.00065912,1.32E-20,-0.0088395,-0.00095654,1.50E-19,1.02E-20,8.17E-23,1.18E-39
0.00099656,-0.00060873,-8.30E-20,-0.010795,-0.00099432,-1.79E-19,-2.76E-18,-2.04E-20,4.26E-38
0.001035,-0.00056075,3.59E-20,-0.013023,-0.0010314,4.51E-20,2.90E-18,2.13E-20,-5.25E-38
0.0010694,-0.00051495,-4.26E-21,-0.015555,-0.0010658,-5.53E-20,-2.97E-18,-1.73E-20,7.46E-38
0.0010977,-0.00047111,2.00E-20,-0.01844,-0.0010947,-3.23E-19,3.17E-18,1.85E-20,-7.43E-38
0.0011178,-0.00042902,2.59E-20,-0.021745,-0.0011147,3.97E-19,1.67E-18,7.36E-21,1.83E-38
0.0011265,-0.00038847,-5.26E-20,-0.025565,-0.0011224,-4.20E-20,-1.75E-18,-7.70E-21,-2.22E-38
0.0011182,-0.0003493,6.75E-20,-0.030047,-0.0011143,2.54E-19,1.79E-18,5.50E-21,2.69E-37
0.0010901,-0.00031135,-2.68E-21,-0.035386,-0.0010865,-7.61E-20,-3.82E-18,-1.06E-20,-4.81E-37
0.0010399,-0.00027454,-1.30E-20,-0.041838,-0.0010359,-2.77E-19,2.01E-18,4.98E-21,2.13E-37
0.00096447,-0.00023883,3.45E-21,-0.049729,-0.00096014,8.17E-20,-1.03E-18,-1.50E-21,1.17E-38
0.00086245,-0.00020431,3.44E-20,-0.05948,-0.00085816,-1.34E-19,1.09E-18,1.58E-21,-9.63E-39
0.00073467,-0.00017118,5.90E-21,-0.071616,-0.00073118,1.67E-19,0,0,0
0.00058724,-0.00013976,5.78E-21,-0.086805,-0.00058339,2.59E-19,4.61E-21,1.77E-24,-2.10E-44
0.00042601,-0.00011052,-6.34E-21,-0.10597,-0.00042251,-3.29E-19,-1.18E-18,-2.94E-22,2.88E-38
0.00026317,-8.40E-05,-5.93E-20,-0.13047,-0.00025977,-2.58E-19,1.27E-18,3.17E-22,-3.10E-38
0.00011285,-6.05E-05,-5.69E-20,-0.16258,-0.00010905,3.32E-19,9.71E-21,1.78E-24,8.85E-40
-9.03E-06,-4.05E-05,1.03E-19,-0.2066,1.39E-05,-1.42E-19,4.82E-21,7.32E-25,-5.44E-40
-8.60E-05,-2.37E-05,-1.94E-20,-0.27206,8.73E-05,1.13E-19,2.77E-19,4.93E-23,-6.74E-39
-0.00010137,-1.05E-05,1.40E-20,-0.38658,8.32E-05,3.01E-19,-1.78E-19,-2.07E-23,2.52E-38
