U:0,U:1,U:2
0.021443,-0.001416,-3.41E-22
0.022408,-0.0013605,0
0.023303,-0.0013018,0
0.024123,-0.0012418,0
0.024866,-0.0011821,0
0.025531,-0.0011237,-3.39E-22
0.026123,-0.0010673,0
0.026646,-0.0010129,3.41E-22
0.027104,-0.0009606,3.46E-22
0.027503,-0.00091032,1.93E-24
0.027845,-0.00086187,1.93E-24
0.028136,-0.00081506,3.64E-22
0.028378,-0.00076976,1.86E-22
0.028575,-0.00072584,1.92E-22
0.028727,-0.00068324,5.99E-22
0.028837,-0.00064186,-2.08E-22
0.028906,-0.00060166,-2.19E-22
0.028935,-0.00056257,0
0.028921,-0.00052451,0
0.028865,-0.0004874,-2.64E-22
0.028761,-0.00045112,4.26E-22
0.028607,-0.00041555,-3.09E-22
0.028394,-0.00038054,-1.68E-22
0.028115,-0.00034598,-1.83E-22
0.027763,-0.0003118,2.01E-22
0.027327,-0.00027802,0
0.026802,-0.00024479,2.41E-22
0.026185,-0.00021244,0
0.025477,-0.00018142,0
0.024685,-0.00015223,0
0.023816,-0.00012536,8.17E-23
0.022882,-0.00010118,0
0.021888,-7.99E-05,9.36E-23
0.02084,-6.16E-05,0
0.019736,-4.62E-05,0
0.018569,-3.36E-05,-1.19E-22
0.017319,-2.34E-05,-1.32E-22
0.015953,-1.55E-05,0
0.014407,-9.52E-06,0
0.01255,-5.18E-06,0
0.01005,-2.22E-06,-1.70E-22
0.0053353,-6.53E-07,4.34E-22
0.00080953,-4.53E-06,0
0.001491,-1.85E-05,0
0.0018004,-3.63E-05,0
0.0020083,-5.76E-05,-4.84E-23
0.0021813,-8.24E-05,-7.31E-23
0.0023408,-0.00011026,-5.95E-23
0.0024964,-0.00014101,5.06E-23
0.0026537,-0.00017474,-4.49E-23
0.0028166,-0.00021152,0
0.0029882,-0.00025148,0
0.0031712,-0.00029471,0
0.0033683,-0.00034128,-6.72E-23
0.0035821,-0.00039125,-1.30E-22
0.0038153,-0.00044467,6.20E-23
0.004071,-0.0005015,0
0.0043522,-0.00056169,-1.17E-22
0.0046621,-0.00062509,1.14E-22
0.0050043,-0.0006915,-3.38E-22
0.0053823,-0.0007606,-3.31E-22
0.0058,-0.00083197,1.51E-24
0.0062611,-0.00090505,-1.48E-24
0.0067694,-0.00097916,4.19E-22
0.0073286,-0.0010535,4.12E-22
0.0079419,-0.0011269,-4.07E-22
0.0086123,-0.0011985,0
0.0093417,-0.0012667,5.90E-22
0.010131,-0.0013302,0
0.010982,-0.0013876,3.79E-22
0.01189,-0.0014371,0
0.012854,-0.0014773,-3.68E-22
0.013867,-0.0015069,0
0.014921,-0.0015246,0
0.016007,-0.0015298,-3.55E-22
0.01711,-0.0015222,1.06E-21
0.018217,-0.0015022,0
0.019311,-0.0014707,0
0.020375,-0.0014294,-3.48E-22
0.021395,-0.0013802,-6.89E-22
0.022357,-0.0013256,0
0.02325,-0.0012677,0
0.02407,-0.0012084,-6.82E-22
0.024813,-0.0011495,6.82E-22
0.025479,-0.0010918,-3.43E-22
0.026073,-0.0010361,0
0.026597,-0.00098253,0
0.027056,-0.00093113,-3.46E-22
0.027455,-0.00088176,-1.06E-21
0.027799,-0.00083428,1.88E-24
0.02809,-0.00078848,-3.65E-22
0.028332,-0.00074423,3.77E-22
0.028528,-0.00070138,0
0.02868,-0.00065984,-4.01E-22
0.02879,-0.00061953,0
0.028858,-0.00058038,2.20E-22
0.028886,-0.00054232,0
0.028871,-0.00050526,0
0.028813,-0.00046912,2.65E-22
0.028708,-0.00043377,-2.86E-22
0.028551,-0.0003991,3.10E-22
0.028336,-0.00036497,0
0.028055,-0.00033128,0
0.027699,-0.00029796,-4.07E-22
0.02726,-0.00026505,2.23E-22
0.026732,-0.00023273,-2.42E-22
0.026113,-0.00020133,0
0.025404,-0.0001713,0
0.024612,-0.00014316,0
0.023745,-0.00011735,0
0.022814,-9.42E-05,-1.76E-22
0.021825,-7.40E-05,0
0.020782,-5.67E-05,0
0.019685,-4.22E-05,0
0.018524,-3.04E-05,2.39E-22
0.017281,-2.10E-05,1.32E-22
0.015921,-1.38E-05,0
0.014381,-8.35E-06,0
0.012531,-4.48E-06,0
0.010036,-1.89E-06,1.71E-22
0.0053281,-6.17E-07,-2.90E-22
0.00087373,-4.41E-06,-3.31E-22
0.001598,-1.79E-05,0
0.0019226,-3.51E-05,0
0.0021385,-5.58E-05,0
0.0023166,-7.99E-05,1.47E-22
0.0024796,-0.00010703,1.20E-22
0.0026378,-0.00013694,0
0.002797,-0.00016975,0
0.0029613,-0.00020555,-8.29E-23
0.0031337,-0.00024445,0
0.0033171,-0.00028653,0
0.0035141,-0.00033188,-1.36E-22
0.0037274,-0.00038055,1.30E-22
0.0039598,-0.00043257,0
0.0042141,-0.00048793,0
0.0044934,-0.00054656,-1.19E-22
0.0048009,-0.00060834,0
0.00514,-0.00067304,2.26E-22
0.0055144,-0.00074037,2.21E-22
0.0059276,-0.00080991,-4.36E-22
0.0063836,-0.00088112,2.14E-22
0.006886,-0.00095334,-4.21E-22
0.0074384,-0.0010257,-6.22E-22
0.008044,-0.0010974,8.15E-22
0.0087057,-0.001167,0
0.0094256,-0.0012336,-3.93E-22
0.010205,-0.0012955,0
0.011044,-0.0013514,-3.83E-22
0.01194,-0.0013997,0
0.012891,-0.0014389,-7.43E-22
0.013891,-0.0014677,0
0.014933,-0.0014851,0
0.016005,-0.0014902,-7.16E-22
0.017097,-0.0014827,-7.05E-22
0.018193,-0.0014631,0
0.019277,-0.0014323,0
0.020334,-0.0013917,6.90E-22
0.021348,-0.0013434,6.87E-22
0.022306,-0.0012895,-6.88E-22
0.023198,-0.0012324,0
0.024017,-0.001174,6.81E-22
0.02476,-0.0011158,-6.81E-22
0.025428,-0.0010588,6.82E-22
0.026023,-0.0010039,0
0.026548,-0.00095113,0
0.027009,-0.0009006,0
0.027409,-0.00085218,7.06E-22
0.027753,-0.00080569,-1.08E-21
0.028044,-0.00076094,0
0.028286,-0.00071776,-3.77E-22
0.028482,-0.00067601,0
0.028634,-0.00063558,4.06E-22
0.028743,-0.00059638,4.24E-22
0.028811,-0.00055832,0
0.028838,-0.00052133,-4.71E-22
0.028822,-0.00048531,0
0.028763,-0.00045018,0
0.028656,-0.00041581,0
0.028497,-0.00038209,3.14E-22
0.028279,-0.00034888,-3.42E-22
0.027995,-0.0003161,0
0.027637,-0.00028369,-1.79E-24
0.027195,-0.0002517,-2.23E-22
0.026664,-0.00022034,0
0.026043,-0.00018995,-2.66E-22
0.025334,-0.00016097,2.87E-22
0.024542,-0.0001339,0
0.023677,-0.00010919,0
0.022749,-8.72E-05,3.54E-22
0.021765,-6.80E-05,0
0.020728,-5.17E-05,0
0.019636,-3.81E-05,0
0.018482,-2.72E-05,-1.20E-22
0.017245,-1.86E-05,0
0.015892,-1.20E-05,0
0.014359,-7.16E-06,0
0.012514,-3.77E-06,0
0.010025,-1.55E-06,1.72E-22
0.005322,-5.77E-07,-2.93E-22
0.00093564,-4.30E-06,3.30E-22
0.0017016,-1.73E-05,0
0.0020411,-3.40E-05,0
0.0022648,-5.40E-05,0
0.002448,-7.75E-05,-1.49E-22
0.0026146,-0.00010378,6.11E-23
0.0027754,-0.00013284,1.04E-22
0.0029365,-0.00016473,0
0.003102,-0.00019954,8.31E-23
0.0032753,-0.00023736,0
0.0034591,-0.00027829,1.45E-22
0.0036561,-0.0003224,2.74E-22
0.003869,-0.00036975,0
0.0041004,-0.00042037,1.27E-22
0.0043534,-0.00047425,0
0.0046308,-0.00053131,1.19E-22
0.0049359,-0.00059143,0
0.0052721,-0.00065441,0
0.0056429,-0.00071994,-2.24E-22
0.0060519,-0.00078763,4.39E-22
0.0065029,-0.00085695,0
0.0069995,-0.00092725,2.11E-22
0.0075452,-0.00099772,4.15E-22
0.0081434,-0.0010674,-4.08E-22
0.0087967,-0.0011353,0
0.0095073,-0.0012,3.97E-22
0.010276,-0.0012603,0
0.011104,-0.0013147,3.82E-22
0.011989,-0.0013617,0
0.012927,-0.0013999,1.49E-21
0.013915,-0.0014279,0
0.014944,-0.0014448,0
0.016004,-0.0014497,7.14E-22
0.017083,-0.0014424,0
0.018169,-0.0014231,0
0.019244,-0.0013928,7.00E-22
0.020293,-0.001353,0
0.021302,-0.0013054,0
0.022256,-0.0012524,6.87E-22
0.023146,-0.0011961,6.89E-22
0.023965,-0.0011384,0
0.024709,-0.0010809,0
0.025378,-0.0010247,0
0.025974,-0.00097056,0
0.0265,-0.00091863,0
0.026962,-0.000869,0
0.027363,-0.00082155,0
0.027708,-0.00077608,1.45E-21
0.027999,-0.0007324,0
0.028242,-0.00069034,0
0.028438,-0.00064973,-7.88E-22
0.028589,-0.00061045,-4.07E-22
0.028698,-0.00057239,1.93E-24
0.028765,-0.00053547,4.48E-22
0.028791,-0.00049959,-2.10E-24
0.028775,-0.00046466,0
0.028714,-0.00043058,0
0.028605,-0.00039724,0
0.028444,-0.00036451,-3.15E-22
0.028224,-0.00033228,6.88E-22
0.027938,-0.00030045,0
0.027576,-0.000269,8.24E-22
0.027131,-0.00023799,0
0.026599,-0.00020764,-4.92E-22
0.025976,-0.0001783,5.33E-22
0.025266,-0.00015041,-2.87E-22
0.024475,-0.00012447,0
0.023613,-0.00010089,0
0.022688,-8.00E-05,-1.77E-22
0.021708,-6.19E-05,0
0.020677,-4.66E-05,2.04E-22
0.019592,-3.40E-05,0
0.018444,-2.39E-05,0
0.017213,-1.61E-05,0
0.015867,-1.02E-05,0
0.014339,-5.95E-06,0
0.0125,-3.05E-06,0
0.010015,-1.20E-06,-5.19E-22
0.0053172,-5.32E-07,-1.24E-24
0.00099525,-4.19E-06,0
0.0018019,-1.67E-05,0
0.002156,-3.28E-05,0
0.0023874,-5.22E-05,-1.01E-22
0.0025755,-7.50E-05,-7.59E-23
0.0027456,-0.0001005,7.58E-25
0.0029089,-0.00012871,-1.04E-22
0.0030719,-0.00015967,0
0.0032387,-0.00019348,0
0.0034128,-0.00023022,0
0.0035971,-0.00026999,-1.45E-22
0.0037941,-0.00031285,-2.77E-22
0.0040065,-0.00035887,-1.33E-22
0.0042372,-0.00040807,8.12E-25
0.0044888,-0.00046044,0
0.0047645,-0.00051591,0
0.0050673,-0.00057436,0
0.0054006,-0.00063559,0
0.0057679,-0.00069931,2.24E-22
0.0061728,-0.00076512,-6.63E-22
0.0066188,-0.00083252,0
0.0071098,-0.00090087,0
0.0076491,-0.00096939,0
0.00824,-0.0010372,-4.13E-22
0.0088851,-0.0011031,4.06E-22
0.0095867,-0.001166,-3.96E-22
0.010346,-0.0012246,-7.84E-22
0.011163,-0.0012775,-7.71E-22
0.012036,-0.0013232,0
0.012963,-0.0013602,-7.43E-22
0.013938,-0.0013875,0
0.014954,-0.0014038,-7.28E-22
0.016002,-0.0014084,7.20E-22
0.01707,-0.0014011,0
0.018145,-0.0013822,0
0.019211,-0.0013524,-1.40E-21
0.020253,-0.0013132,6.98E-22
0.021256,-0.0012664,0
0.022207,-0.0012141,0
0.023095,-0.0011586,-6.87E-22
0.023913,-0.0011016,0
0.024658,-0.0010449,0
0.025327,-0.00098949,6.93E-22
0.025925,-0.0009361,-6.96E-22
0.026453,-0.00088503,7.01E-22
0.026916,-0.00083632,0
0.027318,-0.00078985,0
0.027664,-0.00074544,-7.28E-22
0.027956,-0.00070287,0
0.028199,-0.00066196,-7.69E-22
0.028395,-0.00062252,1.58E-21
0.028546,-0.00058443,0
0.028654,-0.00054756,-4.28E-22
0.028721,-0.00051181,4.54E-22
0.028746,-0.00047709,4.75E-22
0.028728,-0.00044329,0
0.028666,-0.00041031,0
0.028556,-0.00037804,0
0.028393,-0.00034636,0
0.028171,-0.00031515,-3.46E-22
0.027882,-0.00028433,0
0.027517,-0.00025389,-4.14E-22
0.02707,-0.00022392,4.54E-22
0.026535,-0.00019463,4.93E-22
0.025911,-0.00016638,-2.67E-22
0.0252,-0.00013964,0
0.024411,-0.00011486,0
0.023551,-9.24E-05,-3.34E-22
0.02263,-7.27E-05,3.57E-22
0.021655,-5.57E-05,0
0.020629,-4.14E-05,-2.04E-22
0.01955,-2.98E-05,0
0.018408,-2.06E-05,0
0.017185,-1.36E-05,0
0.015844,-8.37E-06,0
0.014322,-4.73E-06,1.82E-22
0.012488,-2.32E-06,0
0.010007,-8.52E-07,3.46E-22
0.0053135,-4.83E-07,2.94E-22
0.0010526,-4.07E-06,0
0.0018987,-1.60E-05,0
0.0022672,-3.16E-05,0
0.0025062,-5.05E-05,1.01E-22
0.0026992,-7.25E-05,1.52E-22
0.0028727,-9.72E-05,-1.23E-22
0.0030385,-0.00012455,0
0.0032033,-0.00015458,-9.39E-23
0.0033715,-0.00018737,0
0.0035464,-0.00022301,0
0.0037311,-0.0002616,-1.48E-22
0.0039281,-0.00030321,1.39E-22
0.0041402,-0.00034788,1.33E-22
0.00437,-0.00039565,-1.28E-22
0.0046204,-0.00044649,2.50E-22
0.0048943,-0.00050036,2.43E-22
0.0051949,-0.00055712,0
0.0055254,-0.00061658,2.32E-22
0.0058893,-0.00067846,0
0.0062901,-0.00074237,8.88E-22
0.0067315,-0.00080782,0
0.007217,-0.00087419,-4.29E-22
0.00775,-0.00094072,0
0.0083337,-0.0010065,8.27E-22
0.0089709,-0.0010705,-1.22E-21
0.0096637,-0.0011316,8.01E-22
0.010413,-0.0011885,1.57E-21
0.01122,-0.0012397,7.69E-22
0.012082,-0.001284,-7.62E-22
0.012997,-0.0013199,-7.50E-22
0.01396,-0.0013462,-7.40E-22
0.014964,-0.0013619,-4.36E-24
0.016,-0.0013662,-1.44E-21
0.017057,-0.0013589,1.43E-21
0.018121,-0.0013402,0
0.019179,-0.0013109,7.00E-22
0.020213,-0.0012722,-6.96E-22
0.021211,-0.0012262,1.39E-21
0.022158,-0.0011747,0
0.023045,-0.0011198,0
0.023862,-0.0010637,0
0.024607,-0.0010077,-1.39E-21
0.025278,-0.00095306,-6.92E-22
0.025877,-0.00090048,6.96E-22
0.026407,-0.00085028,-7.01E-22
0.026871,-0.00080252,1.42E-21
0.027274,-0.00075707,0
0.027621,-0.00071374,-7.36E-22
0.027914,-0.00067232,7.53E-22
0.028157,-0.00063259,-3.41E-24
0.028353,-0.00059438,3.46E-24
0.028504,-0.00055752,0
0.028612,-0.00052188,8.66E-22
0.028678,-0.00048735,-1.82E-21
0.028702,-0.00045383,0
0.028684,-0.00042121,0
0.02862,-0.00038938,0
0.028509,-0.00035822,0
0.028344,-0.00032763,0
0.02812,-0.00029749,0
0.027828,-0.00026774,7.65E-22
0.027461,-0.00023836,4.18E-22
0.027011,-0.00020947,-4.55E-22
0.026474,-0.0001813,-4.98E-22
0.025849,-0.0001542,-5.40E-22
0.025138,-0.00012864,0
0.02435,-0.00010507,0
0.023493,-8.39E-05,-1.29E-24
0.022576,-6.53E-05,1.38E-24
0.021606,-4.94E-05,3.83E-22
0.020586,-3.62E-05,0
0.019513,-2.56E-05,0
0.018377,-1.73E-05,0
0.017159,-1.10E-05,-2.70E-22
0.015825,-6.53E-06,0
0.014308,-3.48E-06,-1.82E-22
0.012478,-1.58E-06,0
0.010002,-4.97E-07,0
0.0053111,-4.29E-07,-5.93E-22
0.0011075,-3.95E-06,0
0.0019921,-1.54E-05,0
0.0023746,-3.04E-05,0
0.002621,-4.87E-05,0
0.0028188,-6.99E-05,0
0.0029957,-9.39E-05,1.25E-22
0.003164,-0.00012035,0
0.0033307,-0.00014943,9.43E-23
0.0035001,-0.0001812,0
0.0036759,-0.00021574,0
0.003861,-0.00025314,-8.93E-25
0.0040581,-0.00029347,0
0.0042698,-0.00033678,0
0.0044988,-0.0003831,0
0.004748,-0.0004324,-2.50E-22
0.0050203,-0.00048464,-2.43E-22
0.0053187,-0.00053968,0
0.0056465,-0.00059735,2.34E-22
0.0060071,-0.00065736,-4.57E-22
0.006404,-0.00071934,-4.45E-22
0.0068407,-0.00078281,0
0.0073209,-0.00084717,4.29E-22
0.0078478,-0.00091167,4.24E-22
0.0084246,-0.00097545,-4.14E-22
0.0090541,-0.0010375,1.63E-21
0.0097382,-0.0010967,4.89E-24
0.010478,-0.0011517,-7.85E-22
0.011275,-0.0012014,-7.77E-22
0.012126,-0.0012442,1.52E-21
0.01303,-0.0012789,1.50E-21
0.013981,-0.0013042,7.37E-22
0.014973,-0.0013192,7.28E-22
0.015998,-0.0013231,2.17E-21
0.017044,-0.0013157,8.17E-24
0.018098,-0.0012972,0
0.019147,-0.0012682,0
0.020174,-0.0012302,0
0.021167,-0.0011847,-1.39E-21
0.02211,-0.001134,-1.39E-21
0.022994,-0.0010799,0
0.023812,-0.0010245,1.39E-21
0.024557,-0.00096925,-6.98E-24
0.025229,-0.00091541,0
0.02583,-0.00086367,0
0.026361,-0.00081437,0
0.026827,-0.00076758,-1.43E-21
0.027232,-0.00072318,0
0.027579,-0.00068097,7.37E-22
0.027872,-0.00064073,-7.54E-22
0.028116,-0.00060223,-3.30E-24
0.028312,-0.00056527,-8.00E-22
0.028463,-0.00052968,0
0.028571,-0.00049532,-8.68E-22
0.028637,-0.00046206,9.12E-22
0.02866,-0.00042979,0
0.02864,-0.00039839,0
0.028576,-0.00036776,0
0.028463,-0.00033777,0
0.028296,-0.00030832,-6.46E-22
0.02807,-0.00027931,0
0.027776,-0.00025067,-7.67E-22
0.027406,-0.00022241,-4.19E-22
0.026954,-0.00019466,-4.59E-22
0.026415,-0.00016765,-1.85E-24
0.025789,-0.00014175,1.08E-21
0.025079,-0.00011742,0
0.024292,-9.51E-05,0
0.023438,-7.51E-05,3.35E-22
0.022525,-5.77E-05,-3.58E-22
0.02156,-4.30E-05,-3.83E-22
0.020545,-3.09E-05,-4.12E-22
0.019478,-2.13E-05,0
0.018349,-1.39E-05,0
0.017137,-8.44E-06,2.70E-22
0.015808,-4.66E-06,3.09E-22
0.014297,-2.23E-06,3.67E-22
0.012472,-8.34E-07,0
0.009998,-1.40E-07,0
0.0053098,-3.73E-07,5.94E-22
0.0011602,-3.83E-06,0
0.0020821,-1.48E-05,3.17E-22
0.0024783,-2.93E-05,3.19E-22
0.002732,-4.68E-05,0
0.0029345,-6.74E-05,0
0.0031147,-9.05E-05,-1.26E-22
0.0032855,-0.00011612,0
0.0034539,-0.00014424,0
0.0036247,-0.00017497,0
0.0038013,-0.00020839,0
0.0039868,-0.00024459,3.00E-22
0.004184,-0.00028362,2.85E-22
0.0043953,-0.00032555,0
0.0046237,-0.00037039,-2.62E-22
0.0048717,-0.00041814,-2.53E-22
0.0051423,-0.00046872,0
0.0054386,-0.00052203,0
0.0057638,-0.00057788,-9.35E-22
0.0061212,-0.00063599,4.57E-22
0.0065143,-0.00069601,-4.50E-22
0.0069465,-0.00075747,-4.42E-22
0.0074215,-0.00081977,0
0.0079425,-0.00088221,4.29E-22
0.0085126,-0.00094394,0
0.0091345,-0.001004,-1.64E-21
0.0098103,-0.0010612,-1.61E-21
0.010541,-0.0011144,0
0.011328,-0.0011623,1.55E-21
0.012169,-0.0012037,-1.53E-21
0.013061,-0.0012371,-7.50E-22
0.014001,-0.0012614,0
0.014982,-0.0012756,1.47E-21
0.015996,-0.0012791,-1.44E-21
0.017031,-0.0012715,-1.43E-21
0.018075,-0.001253,0
0.019115,-0.0012244,-1.41E-21
0.020136,-0.0011869,0
0.021123,-0.0011421,-1.40E-21
0.022063,-0.001092,1.39E-21
0.022945,-0.0010387,0
0.023762,-0.00098399,-1.39E-21
0.024508,-0.00092954,-6.78E-24
0.025181,-0.00087651,0
0.025783,-0.00082562,1.41E-21
0.026316,-0.00077725,0
0.026784,-0.00073146,0
0.02719,-0.00068814,0
0.027538,-0.00064709,-1.49E-21
0.027832,-0.00060808,0
0.028076,-0.00057085,7.79E-22
0.028273,-0.00053519,0
0.028424,-0.00050092,-8.39E-22
0.028531,-0.00046788,0
0.028597,-0.00043594,-9.21E-22
0.028619,-0.00040496,0
0.028599,-0.00037484,-1.04E-21
0.028533,-0.00034546,-1.11E-21
0.028419,-0.00031669,-6.00E-22
0.028251,-0.00028843,6.48E-22
0.028022,-0.00026059,0
0.027726,-0.00023312,0
0.027354,-0.00020603,0
0.0269,-0.00017947,4.60E-22
0.026359,-0.00015368,5.01E-22
0.025732,-0.00012904,1.92E-24
0.025022,-0.00010598,0
0.024238,-8.49E-05,0
0.023387,-6.62E-05,0
0.022478,-5.01E-05,0
0.021518,-3.65E-05,3.85E-22
0.020509,-2.55E-05,-1.45E-24
0.019448,-1.69E-05,0
0.018324,-1.04E-05,0
0.017119,-5.81E-06,-2.72E-22
0.015795,-2.76E-06,-3.09E-22
0.014288,-9.57E-07,-3.67E-22
0.012467,-8.26E-08,4.70E-22
0.0099966,2.14E-07,-3.53E-22
0.0053098,-3.17E-07,0
0.0012105,-3.71E-06,0
0.0021686,-1.41E-05,-3.17E-22
0.0025782,-2.81E-05,-3.21E-22
0.002839,-4.50E-05,0
0.0030462,-6.48E-05,1.57E-22
0.0032297,-8.71E-05,1.28E-22
0.0034029,-0.00011183,0
0.0035731,-0.00013898,0
0.0037451,-0.00016866,-1.75E-22
0.0039226,-0.00020095,-1.62E-22
0.0041085,-0.00023592,-1.51E-22
0.0043057,-0.00027365,-2.86E-22
0.0045168,-0.00031418,0
0.0047444,-0.00035753,2.62E-22
0.0049913,-0.00040369,2.54E-22
0.0052604,-0.00045259,2.48E-22
0.0055546,-0.00050413,-4.83E-22
0.0058772,-0.00055813,4.69E-22
0.0062316,-0.00061431,0
0.0066209,-0.00067234,4.50E-22
0.0070488,-0.00073174,4.42E-22
0.0075187,-0.00079196,8.72E-22
0.0080339,-0.0008523,5.02E-24
0.0085975,-0.00091192,0
0.0092121,-0.00096988,8.20E-22
0.0098799,-0.0010251,8.06E-22
0.010602,-0.0010764,0
0.011379,-0.0011226,-1.56E-21
0.01221,-0.0011623,-7.74E-22
0.013091,-0.0011944,1.51E-21
0.01402,-0.0012176,1.49E-21
0.01499,-0.001231,-1.46E-21
0.015993,-0.001234,0
0.017017,-0.0012261,0
0.018052,-0.0012077,0
0.019084,-0.0011794,1.41E-21
0.020097,-0.0011423,0
0.021079,-0.0010981,1.40E-21
0.022016,-0.0010487,0
0.022896,-0.00099609,-1.40E-21
0.023712,-0.00094217,0
0.024459,-0.00088851,1.40E-21
0.025134,-0.0008363,0
0.025738,-0.0007863,-1.41E-21
0.026272,-0.00073888,0
0.026741,-0.00069412,0
0.027149,-0.00065193,0
0.027498,-0.00061208,1.49E-21
0.027794,-0.00057433,0
0.028038,-0.00053841,1.57E-21
0.028235,-0.00050411,0
0.028386,-0.00047121,8.41E-22
0.028493,-0.00043954,0
0.028558,-0.00040896,9.23E-22
0.02858,-0.00037934,0
0.028559,-0.00035054,2.08E-21
0.028492,-0.00032245,2.23E-21
0.028376,-0.00029496,-6.06E-22
0.028206,-0.00026795,-6.55E-22
0.027976,-0.00024134,0
0.027678,-0.00021509,0
0.027304,-0.00018923,0
0.026848,-0.00016391,0
0.026306,-0.00013939,0
0.025679,-0.00011605,-5.45E-22
0.024969,-9.43E-05,-5.89E-22
0.024186,-7.46E-05,0
0.023339,-5.72E-05,6.76E-22
0.022434,-4.23E-05,-3.61E-22
0.02148,-2.99E-05,-3.85E-22
0.020476,-2.01E-05,4.13E-22
0.019421,-1.25E-05,0
0.018303,-6.93E-06,-4.90E-22
0.017103,-3.15E-06,2.72E-22
0.015785,-8.37E-07,0
0.014283,3.29E-07,-3.70E-22
0.012466,6.78E-07,-4.71E-22
0.0099973,5.74E-07,3.53E-22
0.005311,-2.52E-07,0
0.0012585,-3.59E-06,-6.86E-22
0.0022516,-1.35E-05,0
0.0026742,-2.69E-05,3.26E-22
0.0029421,-4.31E-05,0
0.0031537,-6.22E-05,-1.58E-22
0.0033405,-8.37E-05,-3.87E-22
0.003516,-0.00010749,2.21E-22
0.003688,-0.00013365,0
0.0038613,-0.00016227,1.76E-22
0.0040396,-0.0001934,1.63E-22
0.004226,-0.00022714,0
0.0044233,-0.00026354,0
0.0046341,-0.00030264,2.77E-22
0.004861,-0.00034447,0
0.0051068,-0.00038901,0
0.0053744,-0.00043621,-2.48E-22
0.0056666,-0.00048596,4.84E-22
0.0059868,-0.00053806,4.75E-22
0.0063381,-0.00059229,0
0.0067239,-0.00064828,0
0.0071475,-0.00070559,-8.94E-22
0.0076126,-0.00076368,5.04E-24
0.0081221,-0.00082186,4.95E-24
0.0086794,-0.00087933,0
0.0092869,-0.00093518,0
0.0099468,-0.00098835,8.14E-22
0.01066,-0.0010377,0
0.011428,-0.0010821,-7.89E-22
0.012249,-0.0011202,1.53E-21
0.01312,-0.0011508,-1.51E-21
0.014038,-0.0011729,-1.49E-21
0.014997,-0.0011854,0
0.015989,-0.0011877,1.46E-21
0.017004,-0.0011796,0
0.018029,-0.0011611,0
0.019052,-0.001133,0
0.020059,-0.0010963,0
0.021036,-0.0010527,-1.41E-21
0.021969,-0.001004,-1.40E-21
0.022848,-0.00095211,-6.67E-24
0.023664,-0.00089895,0
0.024411,-0.0008461,0
0.025087,-0.00079474,0
0.025693,-0.00074565,0
0.026229,-0.00069921,0
0.0267,-0.00065554,0
0.027109,-0.0006145,0
0.02746,-0.0005759,-1.50E-21
0.027756,-0.00053945,-1.54E-21
0.028001,-0.0005049,-1.58E-21
0.028198,-0.000472,-1.63E-21
0.02835,-0.00044052,0
0.028457,-0.00041028,-8.87E-22
0.028522,-0.00038112,-9.32E-22
0.028543,-0.0003529,0
0.028521,-0.00032548,-1.05E-21
0.028453,-0.00029874,3.72E-24
0.028336,-0.00027257,2.43E-21
0.028165,-0.00024686,6.57E-22
0.027932,-0.00022154,0
0.027632,-0.00019656,7.83E-22
0.027256,-0.00017199,0
0.026798,-0.00014797,9.33E-22
0.026255,-0.00012477,1.01E-21
0.025628,-0.00010278,0
0.02492,-8.24E-05,5.89E-22
0.024139,-6.40E-05,0
0.023294,-4.80E-05,-6.76E-22
0.022395,-3.44E-05,-3.63E-22
0.021445,-2.32E-05,0
0.020447,-1.45E-05,0
0.019398,-7.96E-06,0
0.018286,-3.37E-06,9.81E-22
0.017092,-4.49E-07,0
0.015778,1.12E-06,0
0.014281,1.64E-06,3.70E-22
0.012467,1.46E-06,0
0.01,9.48E-07,0
0.0053134,-1.78E-07,0
0.0013041,-3.47E-06,-3.66E-24
0.002331,-1.28E-05,6.49E-22
0.0027664,-2.57E-05,-3.27E-22
0.003041,-4.13E-05,0
0.0032572,-5.96E-05,0
0.003447,-8.02E-05,2.60E-22
0.0036249,-0.00010308,1.21E-24
0.0037986,-0.00012825,1.97E-22
0.0039732,-0.00015577,0
0.0041523,-0.00018574,0
0.0043392,-0.00021821,0
0.0045366,-0.00025325,0
0.004747,-0.00029091,1.55E-24
0.0049733,-0.00033119,2.68E-22
0.0052181,-0.00037409,5.18E-22
0.0054842,-0.00041955,0
0.0057746,-0.00046746,0
0.0060924,-0.00051764,-4.76E-22
0.0064407,-0.00056986,0
0.006823,-0.00062377,0
0.0072426,-0.00067895,8.94E-22
0.0077028,-0.00073486,4.98E-24
0.008207,-0.00079083,-1.72E-21
0.0087581,-0.0008461,0
0.0093587,-0.00089977,0
0.010011,-0.00095084,4.57E-24
0.010716,-0.0009982,0
0.011475,-0.0010407,3.14E-21
0.012286,-0.0010771,0
0.013147,-0.0011062,0
0.014055,-0.001127,0
0.015004,-0.0011386,0
0.015985,-0.0011403,-1.45E-21
0.01699,-0.0011317,1.45E-21
0.018006,-0.0011132,0
0.019021,-0.0010852,0
0.020022,-0.001049,0
0.020993,-0.0010059,1.40E-21
0.021923,-0.00095779,1.40E-21
0.0228,-0.00090665,2.81E-21
0.023615,-0.00085427,0
0.024363,-0.00080224,0
0.025041,-0.00075176,0
0.025648,-0.00070361,-1.43E-21
0.026187,-0.00065821,0
0.02666,-0.00061565,1.46E-21
