"coords:0","coords:1","coords:2"
2.7316,0.96922,0.05
2.734,1.0315,0.05
2.7364,1.0953,0.05
2.7389,1.1605,0.05
2.7414,1.2269,0.05
2.744,1.2943,0.05
2.7466,1.3625,0.05
2.7492,1.4311,0.05
2.7519,1.5,0.05
2.7545,1.5689,0.05
2.7571,1.6375,0.05
2.7597,1.7057,0.05
2.7623,1.7731,0.05
2.7649,1.8395,0.05
2.7673,1.9047,0.05
2.7698,1.9685,0.05
2.7722,2.0308,0.05
2.7745,2.0913,0.05
2.7767,2.1499,0.05
2.7789,2.2065,0.05
2.781,2.261,0.05
2.783,2.3133,0.05
2.7849,2.3634,0.05
2.7867,2.4113,0.05
2.7884,2.4568,0.05
2.7901,2.5001,0.05
2.7917,2.5411,0.05
2.7931,2.5799,0.05
2.7945,2.6165,0.05
2.7959,2.651,0.05
2.7971,2.6834,0.05
2.7983,2.7139,0.05
2.7993,2.7424,0.05
2.8004,2.769,0.05
2.8013,2.794,0.05
2.8022,2.8172,0.05
2.803,2.8389,0.05
2.8038,2.8591,0.05
2.8045,2.8778,0.05
2.8052,2.8952,0.05
2.8058,2.9114,0.05
2.8064,2.9264,0.05
2.8069,2.9403,0.05
2.8074,2.9531,0.05
2.8079,2.965,0.05
2.8083,2.976,0.05
2.8087,2.9861,0.05
2.809,2.9955,0.05
2.7591,0.0045,0.05
2.7594,0.013875,0.05
2.7598,0.024027,0.05
2.7602,0.035015,0.05
2.7606,0.046901,0.05
2.7611,0.059749,0.05
2.7616,0.07363,0.05
2.7622,0.088613,0.05
2.7627,0.10477,0.05
2.7634,0.12219,0.05
2.7641,0.14094,0.05
2.7648,0.16111,0.05
2.7656,0.18278,0.05
2.7664,0.20603,0.05
2.7673,0.23096,0.05
2.7683,0.25763,0.05
2.7694,0.28615,0.05
2.7705,0.31658,0.05
2.7717,0.349,0.05
2.7729,0.38349,0.05
2.7742,0.4201,0.05
2.7757,0.4589,0.05
2.7772,0.49991,0.05
2.7787,0.54319,0.05
2.7804,0.58874,0.05
2.7821,0.63658,0.05
2.784,0.68667,0.05
2.7859,0.739,0.05
2.7879,0.7935,0.05
2.7899,0.85011,0.05
2.7921,0.90872,0.05
2.7943,0.96922,0.05
2.7965,1.0315,0.05
2.7989,1.0953,0.05
2.8012,1.1605,0.05
2.8037,1.2269,0.05
2.8061,1.2943,0.05
2.8086,1.3625,0.05
2.8111,1.4311,0.05
2.8136,1.5,0.05
2.8161,1.5689,0.05
2.8186,1.6375,0.05
2.8211,1.7057,0.05
2.8236,1.7731,0.05
2.826,1.8395,0.05
2.8284,1.9047,0.05
2.8307,1.9685,0.05
2.833,2.0308,0.05
2.8352,2.0913,0.05
2.8373,2.1499,0.05
2.8394,2.2065,0.05
2.8414,2.261,0.05
2.8433,2.3133,0.05
2.8451,2.3634,0.05
2.8469,2.4113,0.05
2.8485,2.4568,0.05
2.8501,2.5001,0.05
2.8516,2.5411,0.05
2.853,2.5799,0.05
2.8543,2.6165,0.05
2.8556,2.651,0.05
2.8568,2.6834,0.05
2.8579,2.7139,0.05
2.8589,2.7424,0.05
2.8599,2.769,0.05
2.8608,2.794,0.05
2.8617,2.8172,0.05
2.8625,2.8389,0.05
2.8632,2.8591,0.05
2.8639,2.8778,0.05
2.8645,2.8952,0.05
2.8651,2.9114,0.05
2.8656,2.9264,0.05
2.8662,2.9403,0.05
2.8666,2.9531,0.05
2.8671,2.965,0.05
2.8675,2.976,0.05
2.8678,2.9861,0.05
2.8682,2.9955,0.05
2.8234,0.0045,0.05
2.8238,0.013875,0.05
2.8241,0.024027,0.05
2.8245,0.035015,0.05
2.8249,0.046901,0.05
2.8254,0.059749,0.05
2.8258,0.07363,0.05
2.8264,0.088613,0.05
2.8269,0.10477,0.05
2.8275,0.12219,0.05
2.8282,0.14094,0.05
2.8289,0.16111,0.05
2.8296,0.18278,0.05
2.8304,0.20603,0.05
2.8313,0.23096,0.05
2.8322,0.25763,0.05
2.8332,0.28615,0.05
2.8343,0.31658,0.05
2.8354,0.349,0.05
2.8366,0.38349,0.05
2.8379,0.4201,0.05
2.8392,0.4589,0.05
2.8406,0.49991,0.05
2.8421,0.54319,0.05
2.8437,0.58874,0.05
2.8454,0.63658,0.05
2.8471,0.68667,0.05
2.8489,0.739,0.05
2.8508,0.7935,0.05
2.8528,0.85011,0.05
2.8548,0.90872,0.05
2.8569,0.96922,0.05
2.8591,1.0315,0.05
2.8613,1.0953,0.05
2.8636,1.1605,0.05
2.8659,1.2269,0.05
2.8682,1.2943,0.05
2.8706,1.3625,0.05
2.873,1.4311,0.05
2.8754,1.5,0.05
2.8778,1.5689,0.05
2.8802,1.6375,0.05
2.8825,1.7057,0.05
2.8849,1.7731,0.05
2.8872,1.8395,0.05
2.8894,1.9047,0.05
2.8916,1.9685,0.05
2.8938,2.0308,0.05
2.8959,2.0913,0.05
2.8979,2.1499,0.05
2.8999,2.2065,0.05
2.9018,2.261,0.05
2.9036,2.3133,0.05
2.9054,2.3634,0.05
2.907,2.4113,0.05
2.9086,2.4568,0.05
2.9101,2.5001,0.05
2.9115,2.5411,0.05
2.9129,2.5799,0.05
2.9142,2.6165,0.05
2.9153,2.651,0.05
2.9165,2.6834,0.05
2.9175,2.7139,0.05
2.9185,2.7424,0.05
2.9194,2.769,0.05
2.9203,2.794,0.05
2.9211,2.8172,0.05
2.9219,2.8389,0.05
2.9226,2.8591,0.05
2.9232,2.8778,0.05
2.9238,2.8952,0.05
2.9244,2.9114,0.05
2.9249,2.9264,0.05
2.9254,2.9403,0.05
2.9258,2.9531,0.05
2.9263,2.965,0.05
2.9266,2.976,0.05
2.927,2.9861,0.05
2.9273,2.9955,0.05
2.8878,0.0045,0.05
2.8881,0.013875,0.05
2.8884,0.024027,0.05
2.8888,0.035015,0.05
2.8892,0.046901,0.05
2.8896,0.059749,0.05
2.8901,0.07363,0.05
2.8906,0.088613,0.05
2.8911,0.10477,0.05
2.8917,0.12219,0.05
2.8923,0.14094,0.05
2.8929,0.16111,0.05
2.8937,0.18278,0.05
2.8944,0.20603,0.05
2.8952,0.23096,0.05
2.8961,0.25763,0.05
2.8971,0.28615,0.05
2.8981,0.31658,0.05
2.8991,0.349,0.05
2.9003,0.38349,0.05
2.9015,0.4201,0.05
2.9028,0.4589,0.05
2.9041,0.49991,0.05
2.9055,0.54319,0.05
2.9071,0.58874,0.05
2.9086,0.63658,0.05
2.9103,0.68667,0.05
2.912,0.739,0.05
2.9138,0.7935,0.05
2.9157,0.85011,0.05
2.9176,0.90872,0.05
2.9196,0.96922,0.05
2.9217,1.0315,0.05
2.9238,1.0953,0.05
2.9259,1.1605,0.05
2.9281,1.2269,0.05
2.9303,1.2943,0.05
2.9326,1.3625,0.05
2.9348,1.4311,0.05
2.9371,1.5,0.05
2.9394,1.5689,0.05
2.9417,1.6375,0.05
2.9439,1.7057,0.05
2.9461,1.7731,0.05
2.9483,1.8395,0.05
2.9505,1.9047,0.05
2.9526,1.9685,0.05
2.9546,2.0308,0.05
2.9566,2.0913,0.05
2.9586,2.1499,0.05
2.9604,2.2065,0.05
2.9622,2.261,0.05
2.964,2.3133,0.05
2.9656,2.3634,0.05
2.9672,2.4113,0.05
2.9687,2.4568,0.05
2.9701,2.5001,0.05
2.9715,2.5411,0.05
2.9727,2.5799,0.05
2.974,2.6165,0.05
2.9751,2.651,0.05
2.9762,2.6834,0.05
2.9772,2.7139,0.05
2.9781,2.7424,0.05
2.979,2.769,0.05
2.9798,2.794,0.05
2.9806,2.8172,0.05
2.9813,2.8389,0.05
2.982,2.8591,0.05
2.9826,2.8778,0.05
2.9832,2.8952,0.05
2.9837,2.9114,0.05
2.9842,2.9264,0.05
2.9846,2.9403,0.05
2.9851,2.9531,0.05
2.9855,2.965,0.05
2.9858,2.976,0.05
2.9862,2.9861,0.05
2.9865,2.9955,0.05
2.9521,0.0045,0.05
2.9524,0.013875,0.05
2.9527,0.024027,0.05
2.9531,0.035015,0.05
2.9534,0.046901,0.05
2.9538,0.059749,0.05
2.9543,0.07363,0.05
2.9547,0.088613,0.05
2.9553,0.10477,0.05
2.9558,0.12219,0.05
2.9564,0.14094,0.05
2.957,0.16111,0.05
2.9577,0.18278,0.05
2.9584,0.20603,0.05
2.9592,0.23096,0.05
2.96,0.25763,0.05
2.9609,0.28615,0.05
2.9619,0.31658,0.05
2.9629,0.349,0.05
2.964,0.38349,0.05
2.9651,0.4201,0.05
2.9663,0.4589,0.05
2.9676,0.49991,0.05
2.969,0.54319,0.05
2.9704,0.58874,0.05
2.9719,0.63658,0.05
2.9734,0.68667,0.05
2.9751,0.739,0.05
2.9768,0.7935,0.05
2.9786,0.85011,0.05
2.9804,0.90872,0.05
2.9823,0.96922,0.05
2.9842,1.0315,0.05
2.9862,1.0953,0.05
2.9883,1.1605,0.05
2.9903,1.2269,0.05
2.9924,1.2943,0.05
2.9946,1.3625,0.05
2.9967,1.4311,0.05
2.9989,1.5,0.05
3.001,1.5689,0.05
3.0032,1.6375,0.05
3.0053,1.7057,0.05
3.0074,1.7731,0.05
3.0095,1.8395,0.05
3.0115,1.9047,0.05
3.0135,1.9685,0.05
3.0155,2.0308,0.05
3.0173,2.0913,0.05
3.0192,2.1499,0.05
3.0209,2.2065,0.05
3.0227,2.261,0.05
3.0243,2.3133,0.05
3.0259,2.3634,0.05
3.0273,2.4113,0.05
3.0288,2.4568,0.05
3.0301,2.5001,0.05
3.0314,2.5411,0.05
3.0326,2.5799,0.05
3.0338,2.6165,0.05
3.0348,2.651,0.05
3.0359,2.6834,0.05
3.0368,2.7139,0.05
3.0377,2.7424,0.05
3.0385,2.769,0.05
3.0393,2.794,0.05
3.04,2.8172,0.05
3.0407,2.8389,0.05
3.0413,2.8591,0.05
3.0419,2.8778,0.05
3.0425,2.8952,0.05
3.043,2.9114,0.05
3.0434,2.9264,0.05
3.0439,2.9403,0.05
3.0443,2.9531,0.05
3.0447,2.965,0.05
3.045,2.976,0.05
3.0453,2.9861,0.05
3.0456,2.9955,0.05
3.0165,0.0045,0.05
3.0167,0.013875,0.05
3.017,0.024027,0.05
3.0174,0.035015,0.05
3.0177,0.046901,0.05
3.0181,0.059749,0.05
3.0185,0.07363,0.05
3.0189,0.088613,0.05
3.0194,0.10477,0.05
3.0199,0.12219,0.05
3.0205,0.14094,0.05
3.0211,0.16111,0.05
3.0217,0.18278,0.05
3.0224,0.20603,0.05
3.0231,0.23096,0.05
3.0239,0.25763,0.05
3.0248,0.28615,0.05
3.0257,0.31658,0.05
3.0266,0.349,0.05
3.0276,0.38349,0.05
3.0287,0.4201,0.05
3.0299,0.4589,0.05
3.0311,0.49991,0.05
3.0324,0.54319,0.05
3.0337,0.58874,0.05
3.0351,0.63658,0.05
3.0366,0.68667,0.05
3.0381,0.739,0.05
3.0398,0.7935,0.05
3.0414,0.85011,0.05
3.0432,0.90872,0.05
3.0449,0.96922,0.05
3.0468,1.0315,0.05
3.0487,1.0953,0.05
3.0506,1.1605,0.05
3.0525,1.2269,0.05
3.0545,1.2943,0.05
3.0565,1.3625,0.05
3.0586,1.4311,0.05
3.0606,1.5,0.05
3.0626,1.5689,0.05
3.0647,1.6375,0.05
3.0667,1.7057,0.05
3.0687,1.7731,0.05
3.0706,1.8395,0.05
3.0726,1.9047,0.05
3.0744,1.9685,0.05
3.0763,2.0308,0.05
3.0781,2.0913,0.05
3.0798,2.1499,0.05
3.0815,2.2065,0.05
3.0831,2.261,0.05
3.0846,2.3133,0.05
3.0861,2.3634,0.05
3.0875,2.4113,0.05
3.0889,2.4568,0.05
3.0901,2.5001,0.05
3.0913,2.5411,0.05
3.0925,2.5799,0.05
3.0936,2.6165,0.05
3.0946,2.651,0.05
3.0955,2.6834,0.05
3.0964,2.7139,0.05
3.0973,2.7424,0.05
3.0981,2.769,0.05
3.0988,2.794,0.05
3.0995,2.8172,0.05
3.1001,2.8389,0.05
3.1007,2.8591,0.05
3.1013,2.8778,0.05
3.1018,2.8952,0.05
3.1023,2.9114,0.05
3.1027,2.9264,0.05
3.1031,2.9403,0.05
3.1035,2.9531,0.05
3.1039,2.965,0.05
3.1042,2.976,0.05
3.1045,2.9861,0.05
3.1048,2.9955,0.05
3.0808,0.0045,0.05
3.0811,0.013875,0.05
3.0813,0.024027,0.05
3.0817,0.035015,0.05
3.082,0.046901,0.05
3.0823,0.059749,0.05
3.0827,0.07363,0.05
3.0831,0.088613,0.05
3.0836,0.10477,0.05
3.0841,0.12219,0.05
3.0846,0.14094,0.05
3.0852,0.16111,0.05
3.0858,0.18278,0.05
3.0864,0.20603,0.05
3.0871,0.23096,0.05
3.0878,0.25763,0.05
3.0886,0.28615,0.05
3.0895,0.31658,0.05
3.0904,0.349,0.05
3.0913,0.38349,0.05
3.0924,0.4201,0.05
3.0934,0.4589,0.05
3.0946,0.49991,0.05
3.0958,0.54319,0.05
3.097,0.58874,0.05
3.0984,0.63658,0.05
3.0998,0.68667,0.05
3.1012,0.739,0.05
3.1027,0.7935,0.05
3.1043,0.85011,0.05
3.1059,0.90872,0.05
3.1076,0.96922,0.05
3.1093,1.0315,0.05
3.1111,1.0953,0.05
3.1129,1.1605,0.05
3.1148,1.2269,0.05
3.1166,1.2943,0.05
3.1185,1.3625,0.05
3.1204,1.4311,0.05
3.1224,1.5,0.05
3.1243,1.5689,0.05
3.1262,1.6375,0.05
3.1281,1.7057,0.05
3.1299,1.7731,0.05
3.1318,1.8395,0.05
3.1336,1.9047,0.05
3.1354,1.9685,0.05
3.1371,2.0308,0.05
3.1388,2.0913,0.05
3.1404,2.1499,0.05
3.142,2.2065,0.05
3.1435,2.261,0.05
3.145,2.3133,0.05
3.1463,2.3634,0.05
3.1477,2.4113,0.05
3.1489,2.4568,0.05
3.1501,2.5001,0.05
3.1513,2.5411,0.05
3.1524,2.5799,0.05
3.1534,2.6165,0.05
3.1543,2.651,0.05
3.1552,2.6834,0.05
3.1561,2.7139,0.05
3.1569,2.7424,0.05
3.1576,2.769,0.05
3.1583,2.794,0.05
3.159,2.8172,0.05
3.1596,2.8389,0.05
3.1601,2.8591,0.05
3.1606,2.8778,0.05
3.1611,2.8952,0.05
3.1616,2.9114,0.05
3.162,2.9264,0.05
3.1624,2.9403,0.05
3.1627,2.9531,0.05
3.1631,2.965,0.05
3.1634,2.976,0.05
3.1636,2.9861,0.05
3.1639,2.9955,0.05
3.1451,0.0045,0.05
3.1454,0.013875,0.05
3.1457,0.024027,0.05
3.1459,0.035015,0.05
3.1463,0.046901,0.05
3.1466,0.059749,0.05
3.1469,0.07363,0.05
3.1473,0.088613,0.05
3.1478,0.10477,0.05
3.1482,0.12219,0.05
3.1487,0.14094,0.05
3.1492,0.16111,0.05
3.1498,0.18278,0.05
3.1504,0.20603,0.05
3.151,0.23096,0.05
3.1517,0.25763,0.05
3.1525,0.28615,0.05
3.1533,0.31658,0.05
3.1541,0.349,0.05
3.155,0.38349,0.05
3.156,0.4201,0.05
3.157,0.4589,0.05
3.1581,0.49991,0.05
3.1592,0.54319,0.05
3.1604,0.58874,0.05
3.1616,0.63658,0.05
3.1629,0.68667,0.05
3.1643,0.739,0.05
3.1657,0.7935,0.05
3.1672,0.85011,0.05
3.1687,0.90872,0.05
3.1703,0.96922,0.05
3.1719,1.0315,0.05
3.1736,1.0953,0.05
3.1753,1.1605,0.05
3.177,1.2269,0.05
3.1787,1.2943,0.05
3.1805,1.3625,0.05
3.1823,1.4311,0.05
3.1841,1.5,0.05
3.1859,1.5689,0.05
3.1877,1.6375,0.05
3.1895,1.7057,0.05
3.1912,1.7731,0.05
3.1929,1.8395,0.05
3.1946,1.9047,0.05
3.1963,1.9685,0.05
3.1979,2.0308,0.05
3.1995,2.0913,0.05
3.201,2.1499,0.05
3.2025,2.2065,0.05
3.2039,2.261,0.05
3.2053,2.3133,0.05
3.2066,2.3634,0.05
3.2078,2.4113,0.05
3.209,2.4568,0.05
3.2102,2.5001,0.05
3.2112,2.5411,0.05
3.2122,2.5799,0.05
3.2132,2.6165,0.05
3.2141,2.651,0.05
3.2149,2.6834,0.05
3.2157,2.7139,0.05
3.2165,2.7424,0.05
3.2172,2.769,0.05
3.2178,2.794,0.05
3.2184,2.8172,0.05
3.219,2.8389,0.05
3.2195,2.8591,0.05
3.22,2.8778,0.05
3.2204,2.8952,0.05
3.2209,2.9114,0.05
3.2213,2.9264,0.05
3.2216,2.9403,0.05
3.222,2.9531,0.05
3.2223,2.965,0.05
3.2225,2.976,0.05
3.2228,2.9861,0.05
3.2231,2.9955,0.05
3.2095,0.0045,0.05
3.2097,0.013875,0.05
3.21,0.024027,0.05
3.2102,0.035015,0.05
3.2105,0.046901,0.05
3.2108,0.059749,0.05
3.2112,0.07363,0.05
3.2115,0.088613,0.05
3.2119,0.10477,0.05
3.2124,0.12219,0.05
3.2128,0.14094,0.05
3.2133,0.16111,0.05
3.2138,0.18278,0.05
3.2144,0.20603,0.05
3.215,0.23096,0.05
3.2156,0.25763,0.05
3.2163,0.28615,0.05
3.2171,0.31658,0.05
3.2179,0.349,0.05
3.2187,0.38349,0.05
3.2196,0.4201,0.05
3.2205,0.4589,0.05
3.2215,0.49991,0.05
3.2226,0.54319,0.05
3.2237,0.58874,0.05
3.2249,0.63658,0.05
3.2261,0.68667,0.05
3.2273,0.739,0.05
3.2287,0.7935,0.05
3.23,0.85011,0.05
3.2315,0.90872,0.05
3.2329,0.96922,0.05
3.2345,1.0315,0.05
3.236,1.0953,0.05
3.2376,1.1605,0.05
3.2392,1.2269,0.05
3.2408,1.2943,0.05
3.2425,1.3625,0.05
3.2442,1.4311,0.05
3.2458,1.5,0.05
3.2475,1.5689,0.05
3.2492,1.6375,0.05
3.2508,1.7057,0.05
3.2525,1.7731,0.05
3.2541,1.8395,0.05
3.2557,1.9047,0.05
3.2572,1.9685,0.05
3.2588,2.0308,0.05
3.2602,2.0913,0.05
3.2616,2.1499,0.05
3.263,2.2065,0.05
3.2643,2.261,0.05
3.2656,2.3133,0.05
3.2668,2.3634,0.05
3.268,2.4113,0.05
3.2691,2.4568,0.05
3.2702,2.5001,0.05
3.2712,2.5411,0.05
3.2721,2.5799,0.05
3.273,2.6165,0.05
3.2738,2.651,0.05
3.2746,2.6834,0.05
3.2754,2.7139,0.05
3.2761,2.7424,0.05
3.2767,2.769,0.05
3.2773,2.794,0.05
3.2779,2.8172,0.05
3.2784,2.8389,0.05
3.2789,2.8591,0.05
3.2793,2.8778,0.05
3.2798,2.8952,0.05
3.2802,2.9114,0.05
3.2805,2.9264,0.05
3.2809,2.9403,0.05
3.2812,2.9531,0.05
3.2815,2.965,0.05
3.2817,2.976,0.05
3.282,2.9861,0.05
3.2822,2.9955,0.05
3.2738,0.0045,0.05
3.274,0.013875,0.05
3.2743,0.024027,0.05
3.2745,0.035015,0.05
3.2748,0.046901,0.05
3.2751,0.059749,0.05
3.2754,0.07363,0.05
3.2757,0.088613,0.05
3.2761,0.10477,0.05
3.2765,0.12219,0.05
3.2769,0.14094,0.05
3.2774,0.16111,0.05
3.2779,0.18278,0.05
3.2784,0.20603,0.05
3.2789,0.23096,0.05
3.2795,0.25763,0.05
3.2802,0.28615,0.05
3.2809,0.31658,0.05
3.2816,0.349,0.05
3.2824,0.38349,0.05
3.2832,0.4201,0.05
3.2841,0.4589,0.05
3.285,0.49991,0.05
3.286,0.54319,0.05
3.287,0.58874,0.05
3.2881,0.63658,0.05
3.2892,0.68667,0.05
3.2904,0.739,0.05
3.2916,0.7935,0.05
3.2929,0.85011,0.05
3.2942,0.90872,0.05
3.2956,0.96922,0.05
3.297,1.0315,0.05
3.2985,1.0953,0.05
3.2999,1.1605,0.05
3.3014,1.2269,0.05
3.3029,1.2943,0.05
3.3045,1.3625,0.05
3.306,1.4311,0.05
3.3076,1.5,0.05
3.3091,1.5689,0.05
3.3107,1.6375,0.05
3.3122,1.7057,0.05
3.3138,1.7731,0.05
3.3153,1.8395,0.05
3.3167,1.9047,0.05
3.3182,1.9685,0.05
3.3196,2.0308,0.05
3.3209,2.0913,0.05
3.3223,2.1499,0.05
3.3235,2.2065,0.05
3.3248,2.261,0.05
3.326,2.3133,0.05
3.3271,2.3634,0.05
3.3282,2.4113,0.05
3.3292,2.4568,0.05
3.3302,2.5001,0.05
3.3311,2.5411,0.05
3.332,2.5799,0.05
3.3328,2.6165,0.05
3.3336,2.651,0.05
3.3343,2.6834,0.05
3.335,2.7139,0.05
3.3356,2.7424,0.05
3.3362,2.769,0.05
3.3368,2.794,0.05
3.3373,2.8172,0.05
3.3378,2.8389,0.05
3.3383,2.8591,0.05
3.3387,2.8778,0.05
3.3391,2.8952,0.05
3.3395,2.9114,0.05
3.3398,2.9264,0.05
3.3401,2.9403,0.05
3.3404,2.9531,0.05
3.3407,2.965,0.05
3.3409,2.976,0.05
3.3411,2.9861,0.05
3.3414,2.9955,0.05
3.3382,0.0045,0.05
3.3384,0.013875,0.05
3.3386,0.024027,0.05
3.3388,0.035015,0.05
3.3391,0.046901,0.05
3.3393,0.059749,0.05
3.3396,0.07363,0.05
3.3399,0.088613,0.05
3.3403,0.10477,0.05
3.3406,0.12219,0.05
3.341,0.14094,0.05
3.3414,0.16111,0.05
3.3419,0.18278,0.05
3.3424,0.20603,0.05
3.3429,0.23096,0.05
3.3434,0.25763,0.05
3.344,0.28615,0.05
3.3447,0.31658,0.05
3.3454,0.349,0.05
3.3461,0.38349,0.05
3.3468,0.4201,0.05
3.3476,0.4589,0.05
3.3485,0.49991,0.05
3.3494,0.54319,0.05
3.3503,0.58874,0.05
3.3513,0.63658,0.05
3.3524,0.68667,0.05
3.3535,0.739,0.05
3.3546,0.7935,0.05
3.3558,0.85011,0.05
3.357,0.90872,0.05
3.3583,0.96922,0.05
3.3596,1.0315,0.05
3.3609,1.0953,0.05
3.3623,1.1605,0.05
3.3636,1.2269,0.05
3.3651,1.2943,0.05
3.3665,1.3625,0.05
3.3679,1.4311,0.05
3.3693,1.5,0.05
3.3708,1.5689,0.05
3.3722,1.6375,0.05
3.3736,1.7057,0.05
3.375,1.7731,0.05
3.3764,1.8395,0.05
3.3778,1.9047,0.05
3.3791,1.9685,0.05
3.3804,2.0308,0.05
3.3817,2.0913,0.05
3.3829,2.1499,0.05
3.3841,2.2065,0.05
3.3852,2.261,0.05
3.3863,2.3133,0.05
3.3873,2.3634,0.05
3.3883,2.4113,0.05
3.3893,2.4568,0.05
3.3902,2.5001,0.05
3.391,2.5411,0.05
3.3918,2.5799,0.05
3.3926,2.6165,0.05
3.3933,2.651,0.05
3.394,2.6834,0.05
3.3946,2.7139,0.05
3.3952,2.7424,0.05
3.3958,2.769,0.05
3.3963,2.794,0.05
3.3968,2.8172,0.05
3.3972,2.8389,0.05
3.3977,2.8591,0.05
3.398,2.8778,0.05
3.3984,2.8952,0.05
3.3987,2.9114,0.05
3.3991,2.9264,0.05
3.3994,2.9403,0.05
3.3996,2.9531,0.05
3.3999,2.965,0.05
3.4001,2.976,0.05
3.4003,2.9861,0.05
3.4005,2.9955,0.05
3.4025,0.0045,0.05
3.4027,0.013875,0.05
3.4029,0.024027,0.05
3.4031,0.035015,0.05
3.4033,0.046901,0.05
3.4036,0.059749,0.05
3.4038,0.07363,0.05
3.4041,0.088613,0.05
3.4044,0.10477,0.05
3.4048,0.12219,0.05
3.4051,0.14094,0.05
3.4055,0.16111,0.05
3.4059,0.18278,0.05
3.4064,0.20603,0.05
3.4068,0.23096,0.05
3.4074,0.25763,0.05
3.4079,0.28615,0.05
3.4085,0.31658,0.05
3.4091,0.349,0.05
3.4098,0.38349,0.05
3.4105,0.4201,0.05
3.4112,0.4589,0.05
3.412,0.49991,0.05
3.4128,0.54319,0.05
3.4137,0.58874,0.05
3.4146,0.63658,0.05
3.4155,0.68667,0.05
3.4165,0.739,0.05
3.4176,0.7935,0.05
3.4187,0.85011,0.05
3.4198,0.90872,0.05
3.4209,0.96922,0.05
3.4221,1.0315,0.05
3.4234,1.0953,0.05
3.4246,1.1605,0.05
3.4259,1.2269,0.05
3.4272,1.2943,0.05
3.4285,1.3625,0.05
3.4298,1.4311,0.05
3.4311,1.5,0.05
3.4324,1.5689,0.05
3.4337,1.6375,0.05
3.435,1.7057,0.05
3.4363,1.7731,0.05
3.4376,1.8395,0.05
3.4388,1.9047,0.05
3.44,1.9685,0.05
3.4412,2.0308,0.05
3.4424,2.0913,0.05
3.4435,2.1499,0.05
3.4446,2.2065,0.05
3.4456,2.261,0.05
3.4466,2.3133,0.05
3.4476,2.3634,0.05
3.4485,2.4113,0.05
3.4494,2.4568,0.05
3.4502,2.5001,0.05
3.451,2.5411,0.05
3.4517,2.5799,0.05
3.4524,2.6165,0.05
3.4531,2.651,0.05
3.4537,2.6834,0.05
3.4543,2.7139,0.05
3.4548,2.7424,0.05
3.4553,2.769,0.05
3.4558,2.794,0.05
3.4562,2.8172,0.05
3.4567,2.8389,0.05
3.457,2.8591,0.05
3.4574,2.8778,0.05
3.4577,2.8952,0.05
3.458,2.9114,0.05
3.4583,2.9264,0.05
3.4586,2.9403,0.05
3.4588,2.9531,0.05
3.4591,2.965,0.05
3.4593,2.976,0.05
3.4595,2.9861,0.05
3.4597,2.9955,0.05
3.4669,0.0045,0.05
3.467,0.013875,0.05
3.4672,0.024027,0.05
3.4674,0.035015,0.05
3.4676,0.046901,0.05
3.4678,0.059749,0.05
3.4681,0.07363,0.05
3.4683,0.088613,0.05
3.4686,0.10477,0.05
3.4689,0.12219,0.05
3.4692,0.14094,0.05
3.4696,0.16111,0.05
3.47,0.18278,0.05
3.4704,0.20603,0.05
3.4708,0.23096,0.05
3.4713,0.25763,0.05
3.4718,0.28615,0.05
3.4723,0.31658,0.05
3.4728,0.349,0.05
3.4734,0.38349,0.05
3.4741,0.4201,0.05
3.4748,0.4589,0.05
3.4755,0.49991,0.05
3.4762,0.54319,0.05
3.477,0.58874,0.05
3.4778,0.63658,0.05
3.4787,0.68667,0.05
3.4796,0.739,0.05
3.4806,0.7935,0.05
3.4815,0.85011,0.05
3.4826,0.90872,0.05
3.4836,0.96922,0.05
3.4847,1.0315,0.05
3.4858,1.0953,0.05
3.4869,1.1605,0.05
3.4881,1.2269,0.05
3.4893,1.2943,0.05
3.4904,1.3625,0.05
3.4916,1.4311,0.05
3.4928,1.5,0.05
3.494,1.5689,0.05
3.4952,1.6375,0.05
3.4964,1.7057,0.05
3.4976,1.7731,0.05
3.4987,1.8395,0.05
3.4999,1.9047,0.05
3.501,1.9685,0.05
3.502,2.0308,0.05
3.5031,2.0913,0.05
3.5041,2.1499,0.05
3.5051,2.2065,0.05
3.506,2.261,0.05
3.507,2.3133,0.05
3.5078,2.3634,0.05
3.5087,2.4113,0.05
3.5094,2.4568,0.05
3.5102,2.5001,0.05
3.5109,2.5411,0.05
3.5116,2.5799,0.05
3.5122,2.6165,0.05
3.5128,2.651,0.05
3.5134,2.6834,0.05
3.5139,2.7139,0.05
3.5144,2.7424,0.05
3.5149,2.769,0.05
3.5153,2.794,0.05
3.5157,2.8172,0.05
3.5161,2.8389,0.05
3.5164,2.8591,0.05
3.5168,2.8778,0.05
3.5171,2.8952,0.05
3.5173,2.9114,0.05
3.5176,2.9264,0.05
3.5178,2.9403,0.05
3.5181,2.9531,0.05
3.5183,2.965,0.05
3.5185,2.976,0.05
3.5186,2.9861,0.05
3.5188,2.9955,0.05
3.5312,0.0045,0.05
3.5313,0.013875,0.05
3.5315,0.024027,0.05
3.5317,0.035015,0.05
3.5319,0.046901,0.05
3.5321,0.059749,0.05
3.5323,0.07363,0.05
3.5325,0.088613,0.05
3.5328,0.10477,0.05
3.533,0.12219,0.05
3.5333,0.14094,0.05
3.5336,0.16111,0.05
3.534,0.18278,0.05
3.5344,0.20603,0.05
3.5347,0.23096,0.05
3.5352,0.25763,0.05
